default,student,balance,income
No,Yes,1047.168132,30872.312124
Yes,No,1764.26732,14371.200151
No,No,941.355293,43595.029672
No,Yes,1156.817432,12025.176044
No,No,756.85408,27906.9216
No,No,594.034841,36581.7292
No,No,872.860875,28390.969506
No,No,653.336314,57330.376707
No,No,1491.879892,46625.299773
No,No,258.711018,40482.014518
No,Yes,390.549426,21502.682151
No,No,630.184506,39697.907359
No,Yes,460.001088,5000.0
No,No,682.771893,46172.759785
No,Yes,1027.613486,32734.792173
No,No,489.065021,31499.042072
No,No,1170.696113,50707.904593
No,No,924.070011,46586.511887
No,Yes,734.551595,23353.413869
No,Yes,1095.116282,17558.57231
No,No,384.229719,45982.332415
No,No,904.293913,49212.375467
No,No,150.734588,51375.828439
No,No,542.186992,29876.921413
No,Yes,1231.687482,13885.320431
No,No,290.599655,17875.558122
No,No,1100.872973,62270.528096
No,No,219.684879,31297.703224
No,No,832.212791,38592.002092
No,Yes,768.376315,19881.40203
No,No,234.267465,45400.868754
No,No,811.925446,32745.532049
No,No,1036.483787,42268.651439
No,No,927.973728,27557.378796
No,No,1041.128186,42218.4283
No,No,1119.387362,50231.096971
No,No,909.879636,45670.16983
No,Yes,0.0,31770.022375
No,Yes,1586.208246,25155.635575
No,No,543.364392,47524.855845
No,No,1047.487725,44800.002011
No,Yes,922.006942,22157.578653
No,No,1298.456125,30378.997902
No,No,890.859325,46733.864363
No,No,590.551525,33121.804237
No,No,1756.156277,57947.17941
No,No,2013.9589,29839.883489
No,No,674.414313,40298.50206
No,No,1070.121842,49895.246858
No,Yes,523.876085,35675.495288
No,No,0.0,25046.978318
No,Yes,1099.632917,9056.518433
Yes,No,1870.737346,41744.672792
No,No,0.0,37320.907064
No,Yes,1186.997815,17690.645249
No,No,361.244294,47361.232553
No,Yes,485.245668,28789.183079
No,No,260.553845,70533.163103
No,Yes,868.512642,26490.037674
No,No,0.0,42122.647153
No,Yes,23.968628,14585.368675
No,No,730.879633,55034.563778
Yes,No,1028.263353,38590.977351
No,Yes,604.950986,22739.048015
Yes,No,1063.25382,41565.185404
No,Yes,793.127305,28966.720282
No,No,241.017354,29857.640933
No,Yes,1077.628517,36567.143546
No,No,878.804469,54232.249213
No,Yes,703.523148,25322.082409
No,Yes,1320.258099,26278.312457
No,No,222.093803,41135.226707
No,Yes,1088.399087,36606.932114
No,No,1191.076878,40836.31951
No,No,414.324707,26956.331502
No,No,435.824068,55091.417855
No,No,520.599811,40030.88949
No,Yes,448.170939,17678.400346
No,No,1043.134168,41319.176417
No,Yes,1070.679102,39105.504456
No,No,329.220212,54435.703782
No,No,709.072154,47899.353049
No,Yes,237.85432,29336.823684
No,No,305.676252,43683.093525
No,No,0.0,31508.746485
No,No,637.473358,39095.847339
No,Yes,675.983605,20050.368922
No,No,1175.162142,48093.881611
No,No,1088.768085,28541.438041
No,Yes,489.63285,15026.172844
No,No,1097.983845,53785.616808
No,Yes,835.662705,13601.668938
No,Yes,265.009894,5000.0
No,No,1407.114058,40021.727721
No,No,708.337093,38135.584873
No,No,593.225581,29496.894133
Yes,No,1927.600636,56859.740524
No,No,752.735319,55559.416607
No,Yes,1352.704599,32051.386267
No,No,625.893696,40088.593717
No,No,655.86535,36986.527883
No,Yes,981.412012,21084.305969
No,Yes,1258.677488,27500.931017
No,Yes,238.762429,29753.279633
No,No,645.676409,29718.187943
No,Yes,1266.460535,22869.034462
No,No,608.962601,48471.265939
No,No,511.272661,36357.257444
No,No,1398.870487,47027.06954
No,No,1217.818987,45563.375307
No,No,596.501518,43647.944455
No,Yes,1510.038747,22795.6084
No,Yes,814.186627,32292.64407
No,No,929.322428,35400.897853
No,Yes,699.995946,18383.565964
No,No,804.899805,36290.538823
No,No,904.706607,48558.018228
No,No,180.360631,33889.346634
No,No,1880.649153,51070.091601
No,No,544.084383,41886.216332
No,No,898.658036,38676.191557
No,No,63.625528,42575.5363
No,Yes,1188.526903,24045.858839
No,Yes,1234.080139,7131.43529
No,No,865.289224,38904.295448
No,Yes,0.0,5288.279658
No,Yes,696.068045,33303.235586
No,No,962.193642,42937.572383
No,No,468.314737,47140.564056
No,No,630.702497,55939.901221
No,No,1472.804129,50136.582022
No,No,147.791188,47689.803562
No,Yes,912.157591,15806.295262
No,No,769.627889,18509.74229
No,No,399.369245,63189.942724
No,No,0.0,39397.079091
No,No,667.505495,52629.629616
No,Yes,1201.370303,17227.095078
No,No,655.817604,40218.686859
No,No,779.876468,54914.40498
No,No,225.444593,55773.738716
No,Yes,1334.601394,18520.873747
No,No,1338.844109,63268.611422
No,No,208.567518,57693.748072
No,No,1291.536934,61104.941861
No,No,752.37408,51255.440473
No,Yes,1280.534016,8091.803086
No,Yes,956.889413,15391.57738
Yes,No,1417.077378,49639.684395
No,No,902.04963,54868.64151
No,No,575.628292,47193.883122
No,No,378.267053,35361.097679
No,Yes,519.256359,40810.242045
No,Yes,893.957969,18619.714754
No,No,563.874067,31767.366897
No,Yes,1427.102522,30915.831439
No,No,400.596309,43481.004571
No,No,61.390638,34894.491892
No,No,323.115439,55654.1759
No,No,403.566542,57348.845825
No,Yes,784.637932,17163.592465
No,No,694.424464,44790.168947
No,No,954.119311,33780.258752
No,No,1111.102596,37938.955077
No,Yes,1105.350136,5000.0
No,No,0.0,28270.629903
No,Yes,0.0,27921.183357
No,No,565.70293,43898.515656
No,Yes,810.285864,34885.19659
No,Yes,800.786155,19076.619012
No,No,470.847538,36210.389095
No,No,255.467863,31903.857859
No,Yes,1194.997765,21573.524432
No,Yes,1160.450527,23340.733444
No,Yes,806.928646,44191.645352
No,Yes,1623.427202,9908.424728
No,No,193.118025,51706.104612
No,Yes,1655.950906,15398.396459
No,No,537.581188,39253.028707
No,No,549.589551,39431.321859
No,No,879.312106,49320.76464
No,No,1097.166779,34289.276773
Yes,Yes,1770.013819,15052.903868
No,No,671.781092,44854.988881
No,Yes,1487.398996,33040.928976
No,No,416.555665,30978.883832
No,No,587.489023,30903.920909
No,No,1387.870442,40010.659958
No,No,874.432859,39400.411598
No,Yes,1219.794421,5458.63093
No,Yes,497.038739,12866.065676
No,No,949.108218,22891.586277
No,No,361.921474,43832.399809
No,No,1116.909408,40686.124896
No,No,685.615883,39192.32892
No,Yes,701.217095,28641.732702
No,Yes,843.6974,15623.409965
No,No,522.787255,28298.93789
No,Yes,1415.038143,21015.80786
No,No,103.744688,52113.436771
No,No,737.014491,37229.073226
No,Yes,449.512319,29175.181622
No,No,689.834239,64470.777151
No,Yes,731.713777,23267.016541
No,No,481.390191,26703.999258
No,Yes,1157.534344,19450.280399
No,No,1355.191544,36182.154353
No,No,992.720447,35771.552388
No,No,699.895755,56805.003706
No,No,321.583599,39222.189246
No,No,388.820234,54640.573605
No,No,590.319949,63614.725581
Yes,No,2010.187154,51266.02081
No,No,939.394199,38596.135909
No,No,413.104153,45110.832465
No,No,921.407526,49061.947459
No,No,1270.506446,33590.818292
No,No,1196.650945,44934.676506
No,No,1151.353393,57324.054257
No,Yes,1273.720852,9529.952595
No,Yes,1284.708122,37526.305649
No,Yes,1256.738931,12983.437463
No,Yes,856.794965,38785.890279
No,Yes,1244.097082,28604.015401
No,No,1121.106439,48605.336769
No,No,580.248735,52804.971506
No,No,366.112334,36690.883966
Yes,No,1015.873874,45151.333346
No,No,829.418488,54973.509669
No,No,0.0,29007.20943
No,Yes,1037.67711,29939.392889
No,No,394.067404,47178.334081
No,Yes,1339.978564,22279.79665
No,Yes,507.251434,29596.237828
No,No,0.0,67258.135517
No,No,1058.528359,37721.773924
Yes,Yes,1398.269969,14384.142465
No,No,878.171215,52283.85376
No,No,1115.597223,35907.446952
No,No,680.553337,45111.371734
No,No,353.818332,43189.078269
No,No,671.666663,45126.34596
No,No,0.0,46380.181052
No,No,338.487683,52668.283326
No,Yes,881.571702,5000.0
No,No,80.641826,37801.541119
No,Yes,1079.565639,20755.608176
No,No,992.952357,45897.691092
No,Yes,1062.220383,11180.870464
No,Yes,918.799846,44848.912425
No,No,557.949492,42399.537009
No,Yes,1119.345665,11362.904213
No,No,419.963682,49034.710658
No,No,372.352624,35864.413536
No,Yes,1718.965831,7732.228407
No,No,880.200317,56472.689162
No,No,965.410129,46290.438893
Yes,Yes,1651.342056,22293.271112
No,No,950.95603,37895.748298
No,No,385.818041,45335.486655
No,No,701.451736,50803.209018
No,Yes,375.649747,26716.596916
No,No,0.0,38811.317712
No,Yes,1382.736533,32817.598813
No,No,438.817467,33195.688499
No,No,0.0,59704.1019
No,Yes,500.260537,10744.796072
No,No,653.473812,41191.889238
No,Yes,336.575182,30718.990036
No,No,1201.519597,40046.172797
No,Yes,521.128455,15734.307993
No,Yes,1010.295677,32628.437548
No,No,987.906132,41479.960104
No,Yes,950.429257,13938.463878
No,No,451.22329,72444.524429
No,No,1228.823939,29433.442865
No,Yes,788.781356,6252.947631
No,Yes,1208.26023,30058.75374
No,No,309.896567,49690.842518
No,No,440.997763,53079.488107
No,Yes,21.818861,5000.0
No,No,920.681405,42920.751576
No,No,759.995266,36292.721011
No,No,1102.850371,37802.301599
No,No,390.839887,41705.614151
No,No,368.683045,44011.693124
Yes,Yes,1751.806118,18576.347259
No,No,764.030416,43103.39635
No,Yes,1480.84111,26169.514574
No,No,379.408812,60536.757007
No,No,378.503318,39290.078343
No,Yes,790.758932,18869.47813
No,Yes,923.06836,15554.644123
No,No,1351.704486,35710.215657
No,Yes,788.842235,5000.0
No,No,32.108927,37003.079356
No,No,994.798954,45331.761674
No,No,308.641509,17375.538747
No,No,283.153418,65918.010747
No,No,1086.411189,47906.567411
No,Yes,1034.086652,16079.865894
No,Yes,569.381016,5000.0
No,Yes,1528.54487,14603.531421
No,No,694.392316,41897.648016
No,No,1019.898335,48620.391212
No,No,922.151679,47356.282021
No,No,182.995821,49818.662423
No,No,985.45188,27041.941749
No,No,1030.128727,47199.003469
No,No,823.297873,38043.920837
No,No,114.634724,42534.50244
No,No,1201.990015,37485.367792
No,No,208.906924,45315.088621
No,No,1071.472831,51192.340923
No,No,150.849854,50416.938574
No,Yes,383.651316,30762.688471
No,No,755.140821,54742.885391
No,Yes,0.0,27416.256647
No,Yes,506.262786,20584.759163
No,No,0.0,45776.115638
No,No,948.17446,43948.419845
No,No,1194.440861,38164.881137
No,No,767.09636,43186.27135
No,Yes,1731.278412,27664.960921
No,No,1285.939993,41329.781229
No,No,810.505949,47885.647042
No,Yes,742.805203,33465.202336
No,Yes,101.78831,35525.184446
No,No,0.0,45380.970524
No,No,715.646857,47881.52799
No,No,0.0,40990.854677
No,No,122.344534,54341.27559
No,No,322.113298,34452.122703
No,No,1062.478688,48159.724824
No,No,839.684173,54826.687253
No,Yes,201.014517,5000.0
No,No,1108.258387,32974.186669
No,No,450.91324,49935.941717
No,Yes,787.892902,28413.741428
No,No,461.91508,47517.954033
No,No,808.391208,44950.486591
No,No,1035.493937,42017.103971
No,Yes,901.135407,10945.525895
No,No,576.766974,33899.956397
No,No,277.131975,43179.812205
No,Yes,721.281433,29966.829361
No,No,1637.451574,36106.85832
No,No,432.573843,46937.451336
No,Yes,1270.007243,42289.700656
No,No,1180.761164,42447.162781
No,Yes,846.757783,5314.09349
No,No,791.139145,45647.737438
Yes,No,1714.951141,40436.573889
No,No,950.064249,42559.928683
No,No,914.183979,40981.541967
No,No,261.74573,56525.953795
No,No,1084.219174,41627.562765
No,No,575.447732,43551.890819
No,No,948.781128,42773.607691
No,No,693.822963,58126.587313
No,No,186.320904,67909.864583
No,No,695.905667,42831.30468
No,Yes,1143.16464,31214.670504
No,No,156.90751,26959.246807
No,Yes,1155.551387,15353.606763
No,Yes,813.661293,35101.649412
No,No,141.297191,49262.661616
No,No,909.698518,18232.229535
No,No,871.162028,46253.950799
No,No,966.672562,27775.85813
No,No,1321.112412,44227.53167
No,No,1730.348335,35629.029784
No,No,301.282246,49672.944163
No,No,908.313526,43674.127867
No,No,832.940949,46987.671079
Yes,No,1471.518549,58199.846676
No,No,809.722294,42444.645115
No,No,1048.689068,45687.793722
No,Yes,614.916322,16079.001505
No,No,491.578873,38003.601225
No,Yes,678.274049,17664.185
No,No,479.15501,36334.54705
No,No,949.358989,42737.516013
No,No,0.0,39479.977475
No,No,1249.472509,65754.762498
No,Yes,257.068509,21059.010712
No,No,735.007942,35126.232809
No,No,1785.922424,37773.9566
Yes,Yes,1458.143151,16999.588151
No,No,1084.998157,42800.548579
No,No,564.740952,26385.956089
No,No,661.634565,43010.15937
No,Yes,1184.885606,27600.064262
No,No,1192.631968,38697.717066
No,No,229.634614,48608.026524
No,Yes,1659.749182,24052.147402
No,No,121.712446,62014.314023
No,Yes,720.352198,19859.547914
No,Yes,736.317837,29633.540106
No,Yes,1089.85239,36092.351333
No,Yes,456.668648,12536.945648
No,No,0.0,39154.867572
No,No,1155.352666,55429.942768
No,Yes,1002.531107,14920.455588
No,Yes,1078.591769,17082.80399
No,Yes,1291.953702,18627.302936
No,Yes,1401.694823,31210.881817
No,Yes,2090.161545,29870.642511
No,No,465.218126,64317.629008
No,No,910.25229,49995.430482
No,No,842.507337,37235.258032
No,No,925.100633,32094.592437
No,No,461.742273,40928.633081
No,No,0.0,43868.742713
No,No,1463.323887,32738.437449
No,No,930.640509,27891.051382
No,No,187.923099,40256.591618
No,No,950.285724,47484.628955
No,Yes,1018.810498,22145.323735
No,No,979.33932,50492.100031
No,No,788.101825,54925.458843
No,No,801.920448,37219.773647
No,No,635.750759,37983.620704
No,Yes,1289.782008,20944.198367
No,No,197.114013,39088.417616
No,No,395.544407,43032.377865
No,No,761.551271,45070.404891
No,Yes,342.541023,13655.830042
Yes,Yes,1325.563388,19484.312509
No,No,991.131452,43096.763062
No,Yes,1364.686071,25084.847099
No,No,799.508758,51419.019727
No,No,752.055655,46592.513677
No,No,0.0,42419.418409
No,No,1431.626953,42011.627099
No,No,809.549883,47010.318542
No,Yes,1249.922042,33194.689
No,No,155.020884,34123.245619
No,No,0.0,45493.677709
No,Yes,1007.760741,32486.95952
No,No,602.790603,36696.128062
No,No,1018.676518,42775.888188
No,No,485.701613,34304.449136
No,No,133.145249,51514.433982
No,Yes,906.074409,13881.092017
No,Yes,798.637313,26055.994996
No,No,316.055286,44708.145549
No,No,190.130935,57960.330207
No,Yes,1153.704672,19525.89978
No,Yes,1057.687034,24069.195536
No,Yes,1244.212341,31357.220269
No,No,1286.579982,18500.199986
No,Yes,493.168624,14000.932808
No,No,294.987194,52986.745707
No,No,689.264307,41822.72839
No,Yes,1447.195908,22437.667793
No,Yes,459.686459,27140.721262
No,No,778.335084,49464.943372
No,No,1288.095811,53711.483951
No,No,815.40328,34402.799918
No,Yes,741.722858,26152.400511
No,No,333.452069,45783.182851
No,No,530.627011,23095.272598
No,No,735.395002,49719.226959
No,No,620.94044,43772.449692
No,No,479.783506,38694.106155
No,No,511.834306,48873.167759
No,No,0.0,46633.797407
No,No,859.700033,46760.055044
No,Yes,1555.915393,25865.285926
No,No,587.125796,44467.445025
No,No,802.280725,39725.70018
No,No,405.70358,49906.923634
No,No,1558.060514,60938.921616
No,No,836.521904,63886.110227
No,No,650.906943,33623.934666
No,No,512.079985,33242.625798
No,Yes,1622.510529,12556.868026
No,No,149.04864,47040.907372
No,Yes,725.41109,5000.0
No,No,956.51937,29150.981023
No,No,318.866504,26396.785074
No,No,600.704523,25716.141965
No,No,753.047501,42682.181784
No,No,576.200606,40193.90487
No,No,237.183575,40672.628036
No,No,531.695347,55458.502918
No,No,573.557033,54775.467862
No,No,1002.098467,39232.167808
No,No,601.038128,26597.250267
No,Yes,859.782108,29730.247056
No,Yes,476.830395,5000.0
No,No,658.331376,42891.867039
No,No,1072.550142,41567.488671
No,Yes,1099.086992,22698.557135
No,No,626.977889,34607.323392
No,No,759.035867,47701.443515
No,Yes,625.806872,17528.651091
No,Yes,1160.188012,16876.044677
No,No,1054.836828,46355.858662
No,Yes,1105.519621,13137.746806
No,Yes,1362.247809,21552.8552
No,Yes,206.044867,7391.260992
No,Yes,610.085095,14879.16384
No,No,565.509731,49474.141172
No,No,26.358576,42739.772225
No,No,920.083066,19087.993714
No,No,113.987828,44734.952309
No,No,1067.905028,57572.053655
No,No,427.290232,31023.803868
No,No,566.689186,48224.662956
No,Yes,880.596109,33682.077567
No,No,711.843336,46760.762271
No,No,955.728028,53767.312133
No,No,1282.564391,35079.40573
No,Yes,1065.485388,5000.0
No,No,809.58546,27433.552778
No,Yes,997.25393,20480.078338
No,No,158.068437,33395.491815
No,No,0.0,58693.133202
No,No,543.866989,33037.552593
No,No,946.204984,45220.261778
No,Yes,0.0,19978.546416
No,No,1076.148816,27436.407951
Yes,Yes,1824.063083,8923.539198
No,No,607.406,35529.407968
No,No,1139.51608,30006.959414
No,Yes,0.0,9268.683685
No,Yes,789.934896,17636.750917
No,Yes,0.0,17879.023026
No,No,777.719845,45595.051167
No,No,756.687253,48940.67556
No,No,226.176751,42311.298675
No,Yes,1086.202853,12611.021912
No,No,703.371675,49727.047904
No,No,783.004241,47254.158782
No,No,856.761219,45797.07533
No,No,813.22235,28561.91209
No,No,1502.076876,27212.70837
No,No,803.870891,58697.171495
No,No,1019.662188,40107.337464
No,No,886.217359,23675.606603
No,No,0.0,53644.732851
No,Yes,479.500334,16012.184989
No,No,152.419664,29058.977683
No,No,1043.004746,47646.235355
No,No,1290.227597,21974.307932
No,No,639.616544,28848.989113
No,No,306.759223,40351.831312
No,No,705.997515,64716.683399
No,No,187.510274,35015.951495
No,No,0.0,51924.650783
No,No,750.509913,52084.982501
No,No,936.696658,67424.201136
No,No,642.052606,48804.797831
No,No,845.918717,45418.675194
No,Yes,1595.803952,6306.612358
No,No,766.7967,27861.460271
No,No,0.0,35237.234257
No,No,385.84124,24514.995214
No,No,730.547083,23463.677223
No,Yes,926.260757,19411.28356
No,No,1672.9943,56305.666327
No,No,0.0,50524.887721
No,No,633.317397,52545.34895
No,No,278.382334,30739.63128
No,Yes,278.19569,12542.578057
No,No,619.909649,54527.123995
No,No,207.377598,47000.148872
No,No,1281.945651,42938.008598
No,Yes,0.0,16743.265815
No,Yes,131.027724,17140.596003
No,Yes,769.633936,25306.010506
No,No,693.75349,40962.139094
No,Yes,831.53519,17470.469795
No,Yes,1249.280162,17215.843355
No,No,731.431502,46165.607333
No,No,794.242113,32437.674467
Yes,Yes,1274.560533,7404.623765
No,Yes,643.252107,24744.812106
No,No,1424.988877,43732.919117
No,Yes,882.35393,22668.132159
No,No,1298.758277,39052.845392
No,No,1170.441012,32298.795254
No,No,0.0,38049.4753
No,Yes,907.868987,35143.644035
No,No,1111.144031,45409.367522
No,Yes,734.636876,14858.622992
No,No,1438.37984,52057.856581
No,No,671.400916,25104.213148
No,No,832.885218,45657.94092
No,No,863.873222,45106.697739
No,Yes,497.76918,26336.421868
No,No,329.118992,40451.311463
No,No,587.839634,47192.23058
No,No,1201.35953,47217.42178
No,No,831.476472,36374.152141
No,No,296.76984,58137.578436
No,Yes,293.578577,28515.182965
No,No,0.0,32196.214957
No,No,973.18019,49759.863363
No,Yes,1004.27493,24554.103224
No,No,0.0,41592.991266
No,No,233.866541,48488.318832
No,Yes,1060.038936,21216.647642
No,No,863.365785,30836.452163
No,No,924.169176,39608.781305
No,No,540.379618,50275.534387
No,No,218.864725,54039.180396
No,No,1253.319093,41700.447271
No,Yes,1290.809955,14360.552747
Yes,Yes,1468.073373,5000.0
No,Yes,843.071865,40065.084199
No,No,1023.556542,33132.628579
No,No,1079.228885,40394.740307
No,No,1628.302229,47425.156148
No,No,1046.413206,38904.236343
No,No,1114.081036,36269.104819
No,No,646.352945,47207.991784
No,Yes,1200.274586,25350.22288
No,No,1771.646855,53839.978988
No,Yes,819.34248,21434.957757
No,No,0.0,35815.546323
No,No,1260.967773,38001.2498
No,No,1434.108265,39828.773988
No,No,577.935703,58028.95101
